id;width;height;num_agents;obstacle_ratio;conglomeration_ratio;agent_path_length;max_length;agent_generator;h;seed;status;solution_length;solution_cost;closed_states;inserted_states;waits;grid_gen_time;agents_gen_time;resolution_time;process_time;memory
18903;20;10;1;0.5;0.75;50;10;random;dijkstra;42;success;5;7.0711;1;1;0;0.0029;0.0034;0.0008;0.32;100604
18904;20;10;1;0.5;0.75;50;10;random;diagonal;42;success;5;7.0711;6;34;0;0.0029;0.0035;0.0006;0.31;100456
18905;20;10;1;0.5;0.75;50;10;optimal;dijkstra;42;success;5;7.0711;1;1;0;0.0046;0.005;0.0002;0.35;100428
18906;20;10;1;0.5;0.75;50;10;optimal;diagonal;42;success;5;7.0711;6;34;0;0.0048;0.0052;0.001;0.44;100532
18907;20;10;1;0.5;1;10;10;random;dijkstra;42;success;4;4;1;1;0;0.0033;0.0035;0.0002;0.32;57636
18908;20;10;1;0.5;1;10;10;random;diagonal;42;success;4;4;5;37;0;0.0034;0.0035;0.0006;0.35;100240
18909;20;10;1;0.5;1;10;10;optimal;dijkstra;42;success;4;4;1;1;0;0.0033;0.0467;0.0001;0.35;98820
18910;20;10;1;0.5;1;10;10;optimal;diagonal;42;success;4;4;5;37;0;0.0054;0.0663;0.0007;0.37;100852
18911;20;10;1;0.5;1;25;10;random;dijkstra;42;success;4;4;1;1;0;0.0034;0.0037;0.0004;0.31;100476
18912;20;10;1;0.5;1;25;10;random;diagonal;42;success;4;4;5;37;0;0.0034;0.0036;0.0006;0.31;98480
18913;20;10;1;0.5;1;25;10;optimal;dijkstra;42;success;4;4;1;1;0;0.0033;0.2347;0.0002;0.58;101776
18914;20;10;1;0.5;1;25;10;optimal;diagonal;42;success;4;4;5;37;0;0.0033;0.2586;0.0007;0.58;101736
18915;20;10;1;0.5;1;50;10;random;dijkstra;42;success;4;4;1;1;0;0.0033;0.0038;0.0008;0.31;100396
18916;20;10;1;0.5;1;50;10;random;diagonal;42;success;4;4;5;37;0;0.0033;0.0038;0.0006;0.32;100160
18917;20;10;1;0.5;1;50;10;optimal;dijkstra;42;success;4;4;1;1;0;0.0033;0.6495;0.0001;0.97;60500
18918;20;10;1;0.5;1;50;10;optimal;diagonal;42;success;4;4;5;37;0;0.0033;0.6948;0.0006;1.01;102080
18919;20;10;1;0.75;0;10;10;random;dijkstra;42;failure;0;0;0;0;0;0.0036;0.0038;0.0;0.31;100480
18920;20;10;1;0.75;0;10;10;random;diagonal;42;failure;0;0;0;0;0;0.0061;0.0064;0.0;0.34;100348
18921;20;10;1;0.75;0;10;10;optimal;dijkstra;42;failure;0;0;11;11;0;0.0036;0.0048;0.0002;0.31;100720
18922;20;10;1;0.75;0;10;10;optimal;diagonal;42;failure;0;0;11;11;0;0.0071;0.0095;0.0004;0.46;100220
18923;20;10;1;0.75;0;10;25;random;dijkstra;42;failure;0;0;0;0;0;0.0036;0.0038;0.0;0.34;100380
18924;20;10;1;0.75;0;10;25;random;diagonal;42;failure;0;0;0;0;0;0.0037;0.0039;0.0;0.35;100460
18925;20;10;1;0.75;0;10;25;optimal;dijkstra;42;failure;0;0;26;26;0;0.0036;0.0049;0.0005;0.33;100716
18926;20;10;1;0.75;0;10;25;optimal;diagonal;42;failure;0;0;26;26;0;0.0037;0.005;0.0005;0.33;80084
18927;20;10;1;0.75;0;25;10;random;dijkstra;42;failure;0;0;0;0;0;0.0037;0.0039;0.0;0.33;98620
18928;20;10;1;0.75;0;25;10;random;diagonal;42;failure;0;0;0;0;0;0.0036;0.0039;0.0;0.31;98236
18929;20;10;1;0.75;0;25;10;optimal;dijkstra;42;failure;0;0;11;11;0;0.0037;0.0066;0.0002;0.32;100640
18930;20;10;1;0.75;0;25;10;optimal;diagonal;42;failure;0;0;11;11;0;0.0037;0.0066;0.0002;0.33;100728
18931;20;10;1;0.75;0;25;25;random;dijkstra;42;failure;0;0;0;0;0;0.0036;0.0039;0.0;0.31;100448
18932;20;10;1;0.75;0;25;25;random;diagonal;42;failure;0;0;0;0;0;0.0036;0.0039;0.0;0.31;100540
18933;20;10;1;0.75;0;25;25;optimal;dijkstra;42;failure;0;0;26;26;0;0.0037;0.0066;0.0005;0.33;100456
18934;20;10;1;0.75;0;25;25;optimal;diagonal;42;failure;0;0;26;26;0;0.0036;0.0066;0.0005;0.33;73580
18935;20;10;1;0.75;0.25;10;10;random;dijkstra;42;success;1;1;1;1;0;0.0036;0.0037;0.0002;0.34;100384
18936;20;10;1;0.75;0.25;10;10;random;diagonal;42;success;1;1;2;5;0;0.0034;0.0036;0.0001;0.34;96604
18937;20;10;1;0.75;0.25;10;10;optimal;dijkstra;42;success;1;1;1;1;0;0.0035;0.0061;0.0;0.31;98304
18938;20;10;1;0.75;0.25;10;10;optimal;diagonal;42;success;1;1;2;5;0;0.0034;0.006;0.0001;0.31;100172
18939;20;10;1;0.75;0.25;25;10;random;dijkstra;42;success;1;1;1;1;0;0.0034;0.0037;0.0004;0.31;100488
18940;20;10;1;0.75;0.25;25;10;random;diagonal;42;success;1;1;2;5;0;0.0035;0.0037;0.0001;0.35;100508
18941;20;10;1;0.75;0.25;25;10;optimal;dijkstra;42;success;1;1;1;1;0;0.0035;0.012;0.0;0.32;98728
18942;20;10;1;0.75;0.25;25;10;optimal;diagonal;42;success;1;1;2;5;0;0.0035;0.0119;0.0001;0.32;101056
18943;20;10;1;0.75;0.5;10;10;random;dijkstra;42;failure;0;0;164;164;0;0.003;0.0032;0.0072;0.32;100744
18944;20;10;1;0.75;0.5;10;10;random;diagonal;42;failure;0;0;164;164;0;0.003;0.0032;0.0094;0.35;98304
18945;20;10;1;0.75;0.5;10;10;optimal;dijkstra;42;failure;0;0;164;164;0;0.003;0.0073;0.0076;0.35;100360
18946;20;10;1;0.75;0.5;10;10;optimal;diagonal;42;failure;0;0;164;164;0;0.0048;0.0116;0.0153;0.35;100412
18947;20;10;1;0.75;0.5;10;25;random;dijkstra;42;failure;0;0;479;479;0;0.003;0.0032;0.0257;0.34;100860
18948;20;10;1;0.75;0.5;10;25;random;diagonal;42;failure;0;0;479;479;0;0.003;0.0033;0.0311;0.34;101076
18949;20;10;1;0.75;0.5;10;25;optimal;dijkstra;42;failure;0;0;479;479;0;0.003;0.0073;0.0258;0.34;100968
18950;20;10;1;0.75;0.5;10;25;optimal;diagonal;42;failure;0;0;479;479;0;0.0031;0.0074;0.0318;0.38;100932
18951;20;10;1;0.75;0.5;25;10;random;dijkstra;42;failure;0;0;164;164;0;0.0031;0.0034;0.0072;0.31;100388
18952;20;10;1;0.75;0.5;25;10;random;diagonal;42;failure;0;0;164;164;0;0.0031;0.0034;0.0092;0.32;100484
18953;20;10;1;0.75;0.5;25;10;optimal;dijkstra;42;failure;0;0;164;164;0;0.003;0.0155;0.0074;0.33;100792
18954;20;10;1;0.75;0.5;25;10;optimal;diagonal;42;failure;0;0;164;164;0;0.0031;0.0157;0.0098;0.36;100692
18955;20;10;1;0.75;0.5;25;25;random;dijkstra;42;failure;0;0;479;479;0;0.003;0.0034;0.0245;0.37;100996
18956;20;10;1;0.75;0.5;25;25;random;diagonal;42;failure;0;0;479;479;0;0.0031;0.0034;0.0297;0.37;100556
18957;20;10;1;0.75;0.5;25;25;optimal;dijkstra;42;failure;0;0;479;479;0;0.003;0.0162;0.0261;0.36;100920
18958;20;10;1;0.75;0.5;25;25;optimal;diagonal;42;failure;0;0;479;479;0;0.0031;0.0157;0.0322;0.35;100984
18959;20;10;1;0.75;0.75;10;10;random;dijkstra;42;failure;0;0;73;73;0;0.0027;0.0029;0.0023;0.31;100504
18960;20;10;1;0.75;0.75;10;10;random;diagonal;42;failure;0;0;73;73;0;0.0027;0.0029;0.0029;0.34;100320
18961;20;10;1;0.75;0.75;10;10;optimal;dijkstra;42;failure;0;0;73;73;0;0.0028;0.003;0.0024;0.31;98680
18962;20;10;1;0.75;0.75;10;10;optimal;diagonal;42;failure;0;0;73;73;0;0.0027;0.003;0.003;0.31;100452
18963;20;10;1;0.75;0.75;10;25;random;dijkstra;42;failure;0;0;193;193;0;0.0028;0.0029;0.0071;0.31;100716
18964;20;10;1;0.75;0.75;10;25;random;diagonal;42;failure;0;0;193;193;0;0.0028;0.0029;0.0088;0.35;100392
18965;20;10;1;0.75;0.75;10;25;optimal;dijkstra;42;failure;0;0;193;193;0;0.0028;0.003;0.0071;0.34;100592
18966;20;10;1;0.75;0.75;10;25;optimal;diagonal;42;failure;0;0;193;193;0;0.0043;0.0047;0.014;0.34;100496
18967;20;10;1;0.75;0.75;25;10;random;dijkstra;42;failure;0;0;73;73;0;0.0028;0.003;0.0024;0.31;100632
18968;20;10;1;0.75;0.75;25;10;random;diagonal;42;failure;0;0;73;73;0;0.0027;0.003;0.0029;0.31;100628
18969;20;10;1;0.75;0.75;25;10;optimal;dijkstra;42;failure;0;0;73;73;0;0.0028;0.0031;0.0025;0.32;100692
18970;20;10;1;0.75;0.75;25;10;optimal;diagonal;42;failure;0;0;73;73;0;0.0028;0.003;0.003;0.32;100708
18971;20;10;1;0.75;0.75;25;25;random;dijkstra;42;failure;0;0;193;193;0;0.0029;0.0032;0.0068;0.32;100492
18972;20;10;1;0.75;0.75;25;25;random;diagonal;42;failure;0;0;193;193;0;0.0028;0.003;0.0084;0.32;100396
18973;20;10;1;0.75;0.75;25;25;optimal;dijkstra;42;failure;0;0;193;193;0;0.0028;0.003;0.007;0.35;100572
18974;20;10;1;0.75;0.75;25;25;optimal;diagonal;42;failure;0;0;193;193;0;0.0027;0.003;0.0087;0.32;100552
18975;20;10;1;0.75;1;10;10;random;dijkstra;42;success;6;6;1;1;0;0.0033;0.0035;0.0002;0.31;98664
18976;20;10;1;0.75;1;10;10;random;diagonal;42;success;6;6;7;37;0;0.0033;0.0035;0.0006;0.32;100204
18977;20;10;1;0.75;1;10;10;optimal;dijkstra;42;success;6;6;1;1;0;0.0034;0.0037;0.0001;0.31;100404
18978;20;10;1;0.75;1;10;10;optimal;diagonal;42;success;6;6;7;30;0;0.0034;0.0036;0.0006;0.31;100524
18979;20;10;1;0.75;1;25;10;random;dijkstra;42;success;6;6;1;1;0;0.0033;0.0036;0.0004;0.32;98684
18980;20;10;1;0.75;1;25;10;random;diagonal;42;success;6;6;7;37;0;0.0035;0.0037;0.0007;0.33;100376
18981;20;10;1;0.75;1;25;10;optimal;dijkstra;42;success;6;6;1;1;0;0.0034;0.0037;0.0001;0.34;100468
18982;20;10;1;0.75;1;25;10;optimal;diagonal;42;success;6;6;7;30;0;0.0033;0.0036;0.0006;0.35;100544
18983;20;10;1;0.9;0;10;10;random;dijkstra;42;failure;0;0;0;0;0;0.004;0.0041;0.0;0.31;100660
18984;20;10;1;0.9;0;10;10;random;diagonal;42;failure;0;0;0;0;0;0.004;0.0042;0.0;0.31;100280
18985;20;10;1;0.9;0;10;10;optimal;dijkstra;42;failure;0;0;57;57;0;0.004;0.0067;0.002;0.32;100648
18986;20;10;1;0.9;0;10;10;optimal;diagonal;42;failure;0;0;57;57;0;0.004;0.0067;0.0023;0.31;100548
18987;20;10;1;0.9;0.25;10;10;random;dijkstra;42;failure;0;0;31;31;0;0.0039;0.0042;0.0009;0.31;100488
18988;20;10;1;0.9;0.25;10;10;random;diagonal;42;failure;0;0;31;31;0;0.0038;0.0041;0.001;0.31;100412
18989;20;10;1;0.9;0.25;10;10;optimal;dijkstra;42;failure;0;0;31;31;0;0.004;0.0045;0.0009;0.35;100732
18990;20;10;1;0.9;0.25;10;10;optimal;diagonal;42;failure;0;0;31;31;0;0.0039;0.0044;0.001;0.31;100708
18991;20;10;1;0.9;0.5;10;10;random;dijkstra;42;failure;0;0;11;11;0;0.0035;0.0037;0.0002;0.31;100832
18992;20;10;1;0.9;0.5;10;10;random;diagonal;42;failure;0;0;11;11;0;0.0035;0.0037;0.0002;0.31;100508
18993;20;10;1;0.9;0.5;10;10;optimal;dijkstra;42;failure;0;0;11;11;0;0.0035;0.0037;0.0002;0.31;100416
18994;20;10;1;0.9;0.5;10;10;optimal;diagonal;42;failure;0;0;11;11;0;0.0035;0.0037;0.0002;0.31;100588
18995;20;10;1;0.9;0.75;10;10;random;dijkstra;42;failure;0;0;30;30;0;0.0029;0.0033;0.0009;0.33;100316
18996;20;10;1;0.9;0.75;10;10;random;diagonal;42;failure;0;0;30;30;0;0.0028;0.0032;0.0009;0.32;57616
18997;20;10;1;0.9;0.75;10;10;optimal;dijkstra;42;failure;0;0;30;30;0;0.003;0.0033;0.0009;0.33;100456
18998;20;10;1;0.9;0.75;10;10;optimal;diagonal;42;failure;0;0;30;30;0;0.0029;0.0032;0.001;0.34;100468
18999;20;10;1;0.9;1;10;10;random;dijkstra;42;success;7;9.8995;1;1;0;0.0061;0.0064;0.0003;0.35;100340
19000;20;10;1;0.9;1;10;10;random;diagonal;42;success;7;9.8995;8;59;0;0.0035;0.0036;0.001;0.31;100720
19001;20;10;1;0.9;1;10;10;optimal;dijkstra;42;success;7;9.8995;1;1;0;0.0034;0.0038;0.0001;0.31;98292
19002;20;10;1;0.9;1;10;10;optimal;diagonal;42;success;7;9.8995;8;59;0;0.0034;0.0039;0.001;0.31;100348
19003;20;10;2;0;0;10;10;random;dijkstra;42;success;8;9.6569;1;1;0;0.0037;0.0041;0.0003;0.31;100696
19004;20;10;2;0;0;10;10;random;diagonal;42;success;8;9.6569;20;106;0;0.0037;0.0041;0.0053;0.32;98552
19005;20;10;2;0;0;10;10;optimal;dijkstra;42;success;8;9.6569;1;1;0;0.0037;0.0287;0.0003;0.36;101188
19006;20;10;2;0;0;10;10;optimal;diagonal;42;success;8;9.6569;20;106;0;0.0037;0.0286;0.0055;0.34;101072
19007;20;10;2;0;0;25;10;random;dijkstra;42;success;8;9.6569;1;1;0;0.0036;0.0045;0.0008;0.31;100812
19008;20;10;2;0;0;25;10;random;diagonal;42;success;8;9.6569;20;106;0;0.0037;0.0045;0.0054;0.31;100892
19009;20;10;2;0;0;25;10;optimal;dijkstra;42;success;8;9.6569;2;10;0;0.0037;0.0063;0.0008;0.32;98488
19010;20;10;2;0;0;25;10;optimal;diagonal;42;success;9;10.2426;44;164;0;0.0037;0.0062;0.0116;0.33;100904
19011;20;10;2;0;0;50;10;random;dijkstra;42;success;8;9.6569;1;1;0;0.0066;0.0091;0.0015;0.35;98656
19012;20;10;2;0;0;50;10;random;diagonal;42;success;8;9.6569;20;106;0;0.0038;0.0056;0.0054;0.34;100832
19013;20;10;2;0;0;50;10;optimal;dijkstra;42;success;8;9.6569;2;10;0;0.0037;0.0061;0.0008;0.32;58816
19014;20;10;2;0;0;50;10;optimal;diagonal;42;success;9;10.2426;44;164;0;0.0037;0.0061;0.0115;0.35;98464
19015;20;10;2;0;0;100;10;random;dijkstra;42;success;8;9.6569;1;1;0;0.0037;0.0069;0.0031;0.34;100560
19016;20;10;2;0;0;100;10;random;diagonal;42;success;8;9.6569;20;106;0;0.0037;0.0068;0.0053;0.32;100636
19017;20;10;2;0;0;100;10;optimal;dijkstra;42;success;8;9.6569;2;10;0;0.0037;0.0061;0.0008;0.32;98472
19018;20;10;2;0;0;100;10;optimal;diagonal;42;success;9;10.2426;44;164;0;0.0036;0.0061;0.0114;0.32;100492
19019;20;10;2;0.25;0;10;10;random;dijkstra;42;success;6;7.2426;1;1;0;0.0034;0.0038;0.0003;0.31;100256
19020;20;10;2;0.25;0;10;10;random;diagonal;42;success;6;7.2426;9;47;0;0.005;0.0054;0.0018;0.35;100260
19021;20;10;2;0.25;0;10;10;optimal;dijkstra;42;success;6;7.2426;1;1;0;0.0034;0.0113;0.0002;0.32;100964
19022;20;10;2;0.25;0;10;10;optimal;diagonal;42;success;6;7.2426;9;47;0;0.0034;0.0113;0.0017;0.32;100900
19023;20;10;2;0.25;0;25;10;random;dijkstra;42;success;6;7.2426;1;1;0;0.0035;0.0049;0.0008;0.31;100728
19024;20;10;2;0.25;0;25;10;random;diagonal;42;success;6;7.2426;9;47;0;0.0034;0.0048;0.0017;0.31;100272
19025;20;10;2;0.25;0;25;10;optimal;dijkstra;42;success;6;7.2426;1;1;0;0.0034;0.0058;0.0005;0.31;100636
19026;20;10;2;0.25;0;25;10;optimal;diagonal;42;success;6;7.2426;9;47;0;0.0034;0.0059;0.0017;0.32;100392
19027;20;10;2;0.25;0;50;10;random;dijkstra;42;success;6;7.2426;1;1;0;0.0034;0.005;0.0015;0.37;100432
19028;20;10;2;0.25;0;50;10;random;diagonal;42;success;6;7.2426;9;47;0;0.0034;0.005;0.0017;0.34;98668
19029;20;10;2;0.25;0;50;10;optimal;dijkstra;42;success;6;7.2426;1;1;0;0.0054;0.0094;0.0008;0.34;98460
19030;20;10;2;0.25;0;50;10;optimal;diagonal;42;success;6;7.2426;9;47;0;0.0034;0.0058;0.0018;0.31;100540
19031;20;10;2;0.25;0;100;10;random;dijkstra;42;success;6;7.2426;1;1;0;0.0034;0.0066;0.003;0.33;100676
19032;20;10;2;0.25;0;100;10;random;diagonal;42;success;6;7.2426;9;47;0;0.0034;0.0066;0.0017;0.32;98276
19033;20;10;2;0.25;0;100;10;optimal;dijkstra;42;success;6;7.2426;1;1;0;0.0034;0.0058;0.0005;0.31;98668
19034;20;10;2;0.25;0;100;10;optimal;diagonal;42;success;6;7.2426;9;47;0;0.0035;0.006;0.0017;0.35;100444
19035;20;10;2;0.25;0.25;10;10;random;dijkstra;42;success;8;10.0711;1;1;0;0.0034;0.0038;0.0003;0.31;100732
19036;20;10;2;0.25;0.25;10;10;random;diagonal;42;success;8;10.0711;18;89;0;0.0035;0.0038;0.004;0.33;100784
19037;20;10;2;0.25;0.25;10;10;optimal;dijkstra;42;success;8;10.0711;1;1;0;0.0033;0.1576;0.0003;0.46;101152
19038;20;10;2;0.25;0.25;10;10;optimal;diagonal;42;success;8;10.0711;18;89;0;0.0034;0.184;0.0039;0.50;102060
19039;20;10;2;0.25;0.25;25;10;random;dijkstra;42;success;8;10.0711;1;1;0;0.0035;0.0044;0.0008;0.34;100632
19040;20;10;2;0.25;0.25;25;10;random;diagonal;42;success;8;10.0711;18;88;0;0.0058;0.0071;0.0062;0.34;100508
19041;20;10;2;0.25;0.25;25;10;optimal;dijkstra;42;success;8;10.0711;1;1;0;0.0064;0.0188;0.0012;0.45;100776
19042;20;10;2;0.25;0.25;25;10;optimal;diagonal;42;success;8;10.0711;18;89;0;0.0034;0.01;0.0039;0.32;98832
19043;20;10;2;0.25;0.25;50;10;random;dijkstra;42;success;8;10.0711;1;1;0;0.0034;0.005;0.0015;0.31;100476
19044;20;10;2;0.25;0.25;50;10;random;diagonal;42;success;8;10.0711;18;89;0;0.0034;0.005;0.004;0.32;100792
19045;20;10;2;0.25;0.25;50;10;optimal;dijkstra;42;success;8;10.0711;1;1;0;0.0034;0.01;0.0006;0.34;100764
19046;20;10;2;0.25;0.25;50;10;optimal;diagonal;42;success;8;10.0711;18;89;0;0.0034;0.0099;0.0039;0.32;98772
19047;20;10;2;0.25;0.25;100;10;random;dijkstra;42;success;8;10.0711;1;1;0;0.0034;0.0066;0.003;0.31;98952
19048;20;10;2;0.25;0.25;100;10;random;diagonal;42;success;8;10.0711;18;89;0;0.0034;0.0066;0.0038;0.32;100396
19049;20;10;2;0.25;0.25;100;10;optimal;dijkstra;42;success;8;10.0711;1;1;0;0.0033;0.0099;0.0006;0.32;100664
19050;20;10;2;0.25;0.25;100;10;optimal;diagonal;42;success;8;10.0711;18;89;0;0.0034;0.01;0.004;0.36;100712
19051;20;10;2;0.25;0.5;10;10;random;dijkstra;42;failure;0;0;1;1;0;0.0033;0.0037;0.0004;0.38;100572
19052;20;10;2;0.25;0.5;10;10;random;diagonal;42;failure;0;0;644;644;0;0.0053;0.0058;0.108;0.44;100872
19053;20;10;2;0.25;0.5;10;10;optimal;dijkstra;42;failure;0;0;5;31;0;0.0033;0.005;0.0019;0.34;100388
19054;20;10;2;0.25;0.5;10;10;optimal;diagonal;42;failure;0;0;636;636;0;0.0033;0.005;0.1056;0.41;100628
19055;20;10;2;0.25;0.5;10;25;random;dijkstra;42;success;12;13.6569;1;1;0;0.0033;0.0037;0.0004;0.31;100384
19056;20;10;2;0.25;0.5;10;25;random;diagonal;42;success;12;14.4853;75;213;0;0.0033;0.0037;0.0154;0.34;100896
19057;20;10;2;0.25;0.5;10;25;optimal;dijkstra;42;success;12;13.6569;5;31;0;0.0033;0.005;0.002;0.34;57560
19058;20;10;2;0.25;0.5;10;25;optimal;diagonal;42;success;12;14.4853;74;209;0;0.0033;0.005;0.0159;0.33;98588
19059;20;10;2;0.25;0.5;25;10;random;dijkstra;42;failure;0;0;1;1;0;0.0033;0.0041;0.0007;0.31;100484
19060;20;10;2;0.25;0.5;25;10;random;diagonal;42;failure;0;0;636;636;0;0.0033;0.0041;0.0975;0.41;100676
19061;20;10;2;0.25;0.5;25;10;optimal;dijkstra;42;failure;0;0;5;31;0;0.0033;0.005;0.0019;0.35;100240
19062;20;10;2;0.25;0.5;25;10;optimal;diagonal;42;failure;0;0;636;636;0;0.0064;0.0097;0.1994;0.57;100944
19063;20;10;2;0.25;0.5;25;25;random;dijkstra;42;success;12;13.6569;1;1;0;0.0033;0.0042;0.0008;0.34;100448
19064;20;10;2;0.25;0.5;25;25;random;diagonal;42;success;12;14.4853;75;212;0;0.0033;0.0041;0.0151;0.32;100660
19065;20;10;2;0.25;0.5;25;25;optimal;dijkstra;42;success;12;13.6569;5;31;0;0.0034;0.0051;0.002;0.31;100716
19066;20;10;2;0.25;0.5;25;25;optimal;diagonal;42;success;12;14.4853;74;209;0;0.0033;0.005;0.0158;0.33;100800
19067;20;10;2;0.25;0.5;50;10;random;dijkstra;42;failure;0;0;1;1;0;0.0033;0.0049;0.0015;0.31;100612
19068;20;10;2;0.25;0.5;50;10;random;diagonal;42;failure;0;0;644;644;0;0.0034;0.005;0.1006;0.44;100700
19069;20;10;2;0.25;0.5;50;10;optimal;dijkstra;42;failure;0;0;5;31;0;0.0033;0.005;0.0019;0.31;100340
19070;20;10;2;0.25;0.5;50;10;optimal;diagonal;42;failure;0;0;636;636;0;0.0062;0.0095;0.2053;0.66;98188
19071;20;10;2;0.25;0.5;50;25;random;dijkstra;42;success;12;13.6569;1;1;0;0.0033;0.005;0.0015;0.32;100724
19072;20;10;2;0.25;0.5;50;25;random;diagonal;42;success;12;14.4853;75;212;0;0.0034;0.005;0.0155;0.36;100832
19073;20;10;2;0.25;0.5;50;25;optimal;dijkstra;42;success;12;13.6569;5;31;0;0.0038;0.0056;0.0019;0.34;98680
19074;20;10;2;0.25;0.5;50;25;optimal;diagonal;42;success;12;14.4853;74;209;0;0.0053;0.0081;0.0198;0.36;101072
19075;20;10;2;0.25;0.5;100;10;random;dijkstra;42;timeout;0;0;0;0;0;0;0;0;1.31;100872
19076;20;10;2;0.25;0.5;100;10;random;diagonal;42;failure;0;0;644;644;0;0.0033;0.0065;0.1016;0.42;100780
19077;20;10;2;0.25;0.5;100;10;optimal;dijkstra;42;failure;0;0;5;31;0;0.0034;0.0051;0.0019;0.34;100612
19078;20;10;2;0.25;0.5;100;10;optimal;diagonal;42;failure;0;0;636;636;0;0.0033;0.0051;0.1063;0.42;100780
19079;20;10;2;0.25;0.5;100;25;random;dijkstra;42;success;12;13.6569;18;101;0;0.0034;0.0065;0.048;0.39;100568
19080;20;10;2;0.25;0.5;100;25;random;diagonal;42;success;12;14.4853;75;212;0;0.0034;0.0066;0.0157;0.33;100688
19081;20;10;2;0.25;0.5;100;25;optimal;dijkstra;42;success;12;13.6569;5;31;0;0.0033;0.005;0.0019;0.31;100636
19082;20;10;2;0.25;0.5;100;25;optimal;diagonal;42;success;12;14.4853;74;209;0;0.0034;0.0051;0.0159;0.33;100580
19083;20;10;2;0.25;0.75;10;10;random;dijkstra;42;success;7;8.6569;1;1;0;0.0034;0.0038;0.0003;0.31;100504
19084;20;10;2;0.25;0.75;10;10;random;diagonal;42;success;7;8.6569;15;42;0;0.0033;0.0037;0.0018;0.32;100304
19085;20;10;2;0.25;0.75;10;10;optimal;dijkstra;42;success;9;11.4853;24;79;0;0.0033;0.0042;0.0065;0.32;100600
19086;20;10;2;0.25;0.75;10;10;optimal;diagonal;42;success;9;11.4853;54;121;0;0.0033;0.0041;0.0101;0.32;101004
19087;20;10;2;0.25;0.75;25;10;random;dijkstra;42;success;7;8.6569;1;1;0;0.0052;0.0072;0.0012;0.34;100748
19088;20;10;2;0.25;0.75;25;10;random;diagonal;42;success;7;8.6569;15;42;0;0.0033;0.0047;0.0023;0.33;101052
19089;20;10;2;0.25;0.75;25;10;optimal;dijkstra;42;success;9;11.4853;24;79;0;0.0033;0.0042;0.0067;0.33;100808
19090;20;10;2;0.25;0.75;25;10;optimal;diagonal;42;success;9;11.4853;54;121;0;0.0034;0.0042;0.0101;0.35;100552
19091;20;10;2;0.25;0.75;50;10;random;dijkstra;42;success;7;8.6569;1;1;0;0.0034;0.005;0.0015;0.32;100480
19092;20;10;2;0.25;0.75;50;10;random;diagonal;42;success;7;8.6569;15;42;0;0.006;0.0092;0.0035;0.34;100488
19093;20;10;2;0.25;0.75;50;10;optimal;dijkstra;42;success;9;11.4853;24;79;0;0.0033;0.0041;0.0066;0.32;100444
19094;20;10;2;0.25;0.75;50;10;optimal;diagonal;42;success;9;11.4853;54;121;0;0.0034;0.0042;0.0101;0.32;100528
19095;20;10;2;0.25;0.75;100;10;random;dijkstra;42;success;7;8.6569;1;1;0;0.0033;0.0075;0.0031;0.33;100612
19096;20;10;2;0.25;0.75;100;10;random;diagonal;42;success;7;8.6569;15;42;0;0.0034;0.0076;0.0019;0.32;100600
19097;20;10;2;0.25;0.75;100;10;optimal;dijkstra;42;success;9;11.4853;24;79;0;0.0033;0.0042;0.0068;0.32;100660
19098;20;10;2;0.25;0.75;100;10;optimal;diagonal;42;success;9;11.4853;54;121;0;0.0054;0.0068;0.0159;0.36;100672
19099;20;10;2;0.25;1;10;10;random;dijkstra;42;success;6;7.2426;1;1;0;0.0033;0.0037;0.0003;0.31;101040
19100;20;10;2;0.25;1;10;10;random;diagonal;42;success;6;7.2426;8;55;0;0.0034;0.0037;0.0019;0.32;100960
19101;20;10;2;0.25;1;10;10;optimal;dijkstra;42;success;6;7.2426;1;1;0;0.0034;0.0209;0.0002;0.33;101776
19102;20;10;2;0.25;1;10;10;optimal;diagonal;42;success;6;7.2426;8;54;0;0.0034;0.0208;0.0019;0.33;100636
19103;20;10;2;0.25;1;25;10;random;dijkstra;42;success;6;7.2426;1;1;0;0.0035;0.0047;0.0008;0.31;100648
19104;20;10;2;0.25;1;25;10;random;diagonal;42;success;6;7.2426;8;55;0;0.0034;0.0046;0.0018;0.31;100644
19105;20;10;2;0.25;1;25;10;optimal;dijkstra;42;success;6;7.2426;1;1;0;0.0034;0.038;0.0006;0.35;100664
19106;20;10;2;0.25;1;25;10;optimal;diagonal;42;success;6;7.2426;8;55;0;0.0034;0.0383;0.0019;0.35;100916
19107;20;10;2;0.25;1;50;10;random;dijkstra;42;success;6;7.2426;17;85;0;0.0036;0.0053;0.0224;0.36;76344
19108;20;10;2;0.25;1;50;10;random;diagonal;42;success;6;7.2426;8;53;0;0.0034;0.0051;0.0019;0.35;100840
19109;20;10;2;0.25;1;50;10;optimal;dijkstra;42;success;6;7.2426;1;1;0;0.0035;0.0384;0.0006;0.38;100860
19110;20;10;2;0.25;1;50;10;optimal;diagonal;42;success;6;7.2426;8;55;0;0.0034;0.0385;0.0019;0.35;100988
19111;20;10;2;0.25;1;100;10;random;dijkstra;42;success;6;7.2426;16;80;0;0.0036;0.0103;0.0212;0.34;100536
19112;20;10;2;0.25;1;100;10;random;diagonal;42;success;6;7.2426;8;52;0;0.0065;0.0198;0.0035;0.47;100808
